symbol,market,scan_ts,total_score,early_score,confidence,price,change_pct,feat1,feat2,feat3,feat4,outcome_pct,outcome_label,labeled_ts
SKYAIUSDT,crypto,1765756800,42.16,15.63,0.527,0.03117,1.3,0.0,0.287,0.71,0.0,2.567,0,1779002508
SKYAIUSDT,crypto,1765843200,30.22,13.42,0.378,0.0302,-3.112,0.0,0.104,0.645,0.0,5.563,1,1779002508
SKYAIUSDT,crypto,1765929600,33.58,12.8,0.42,0.02986,-1.126,0.0,0.108,0.613,0.0,3.55,1,1779002508
SKYAIUSDT,crypto,1766016000,33.99,12.12,0.425,0.02969,-0.569,0.0,0.101,0.581,0.0,5.524,1,1779002508
SKYAIUSDT,crypto,1766102400,40.11,11.33,0.501,0.03057,2.964,0.0,0.072,0.548,0.0,9.683,1,1779002508
SKYAIUSDT,crypto,1766188800,43.26,10.96,0.541,0.03197,4.58,0.0,0.128,0.516,0.0,9.634,1,1779002508
SKYAIUSDT,crypto,1766275200,25.16,2.9,0.314,0.03188,-0.282,0.0,0.064,0.129,0.0,11.637,1,1779002508
SKYAIUSDT,crypto,1766361600,17.82,0.99,0.223,0.03092,-3.011,0.0,0.069,0.032,0.0,14.554,1,1779002508
SKYAIUSDT,crypto,1766448000,26.37,0.93,0.33,0.03133,1.326,0.0,0.057,0.032,0.0,17.012,1,1779002508
SKYAIUSDT,crypto,1766534400,39.44,2.09,0.493,0.03353,7.022,0.0,0.161,0.065,0.0,-1.133,0,1779002508
SKYAIUSDT,crypto,1766620800,48.28,9.33,0.604,0.03505,4.533,0.0,1.478,0.097,0.0,6.22,1,1779002508
SKYAIUSDT,crypto,1766707200,32.09,4.87,0.401,0.03559,1.541,0.0,0.329,0.161,0.0,6.996,1,1779002508
SKYAIUSDT,crypto,1766793600,28.18,5.26,0.352,0.03542,-0.478,0.0,0.277,0.194,0.0,3.614,1,1779002508
SKYAIUSDT,crypto,1766880000,43.1,9.06,0.539,0.03666,3.501,0.0,0.908,0.226,0.0,-2.919,0,1779002508
SKYAIUSDT,crypto,1766966400,19.91,8.46,0.249,0.03315,-9.574,0.0,0.789,0.226,0.0,7.21,1,1779002508
SKYAIUSDT,crypto,1767052800,54.37,11.34,0.68,0.03723,12.308,0.0,1.107,0.29,0.0,1.826,0,1779002508
SKYAIUSDT,crypto,1767139200,42.02,10.7,0.525,0.03808,2.283,0.0,0.85,0.323,0.0,1.024,0,1779002508
SKYAIUSDT,crypto,1767225600,25.34,8.59,0.317,0.0367,-3.624,0.0,0.299,0.355,0.0,5.014,1,1779002508
SKYAIUSDT,crypto,1767312000,26.98,9.14,0.337,0.03559,-3.025,0.0,0.279,0.387,0.0,12.307,1,1779002508
SKYAIUSDT,crypto,1767398400,32.85,8.86,0.411,0.03554,-0.14,0.0,0.353,0.355,0.0,4.361,1,1779002508
SKYAIUSDT,crypto,1767484800,52.39,12.79,0.655,0.03791,6.669,0.0,0.752,0.452,0.0,-2.981,0,1779002508
SKYAIUSDT,crypto,1767571200,41.14,12.68,0.514,0.03847,1.477,0.0,0.601,0.484,0.0,-4.341,-1,1779002508
SKYAIUSDT,crypto,1767657600,36.34,10.61,0.454,0.03854,0.182,0.0,0.574,0.387,0.0,-6.746,-1,1779002508
SKYAIUSDT,crypto,1767744000,44.9,10.71,0.561,0.03997,3.71,0.0,0.852,0.323,0.0,-1.126,0,1779002508
SKYAIUSDT,crypto,1767830400,20.84,9.28,0.26,0.03709,-7.205,0.0,0.694,0.29,0.0,5.015,1,1779002508
SKYAIUSDT,crypto,1767916800,31.38,7.86,0.392,0.03678,-0.836,0.0,0.539,0.258,0.0,4.405,1,1779002508
SKYAIUSDT,crypto,1768003200,34.35,7.81,0.429,0.0368,0.054,0.0,0.787,0.194,0.0,9.239,1,1779002508
SKYAIUSDT,crypto,1768089600,24.26,4.19,0.303,0.03594,-2.337,0.0,0.45,0.097,0.0,14.608,1,1779002508
SKYAIUSDT,crypto,1768176000,53.85,8.5,0.673,0.03952,9.961,0.0,1.571,0.032,0.0,-0.253,0,1779002508
SKYAIUSDT,crypto,1768262400,27.6,4.31,0.345,0.03895,-1.442,0.0,0.734,0.032,0.0,5.315,1,1779002508
SKYAIUSDT,crypto,1768348800,24.94,2.96,0.312,0.0384,-1.412,0.0,0.462,0.032,0.0,20.391,1,1779002508
SKYAIUSDT,crypto,1768435200,41.58,5.82,0.52,0.0402,4.688,0.0,0.777,0.097,0.0,7.313,1,1779002508
SKYAIUSDT,crypto,1768521600,39.6,7.7,0.495,0.04119,2.463,0.0,0.895,0.161,0.0,3.326,1,1779002508
SKYAIUSDT,crypto,1768608000,22.64,6.3,0.283,0.03942,-4.297,0.0,0.486,0.194,0.0,5.606,1,1779002508
SKYAIUSDT,crypto,1768694400,42.26,6.47,0.528,0.04102,4.059,0.0,1.035,0.065,0.0,1.828,0,1779002508
SKYAIUSDT,crypto,1768780800,66.53,19.03,0.832,0.04623,12.701,0.0,4.866,0.452,0.0,-12.135,-1,1779002508
SKYAIUSDT,crypto,1768867200,30.86,16.35,0.386,0.04314,-6.684,0.0,1.076,0.548,0.0,-8.554,-1,1779002508
SKYAIUSDT,crypto,1768953600,41.73,17.09,0.522,0.04256,-1.344,0.0,0.966,0.613,0.0,-6.743,-1,1779002508
SKYAIUSDT,crypto,1769040000,32.19,12.19,0.402,0.04163,-2.185,0.0,0.374,0.516,0.0,-3.843,-1,1779002508
SKYAIUSDT,crypto,1769126400,34.89,9.73,0.436,0.04177,0.336,0.0,0.398,0.387,0.0,-4.932,-1,1779002508
SKYAIUSDT,crypto,1769212800,27.31,8.71,0.341,0.04062,-2.753,0.0,0.322,0.355,0.0,1.699,0,1779002508
SKYAIUSDT,crypto,1769299200,27.27,8.49,0.341,0.03945,-2.88,0.0,0.408,0.323,0.0,4.259,1,1779002508
SKYAIUSDT,crypto,1769385600,31.87,6.98,0.398,0.03969,0.608,0.0,0.234,0.29,0.0,5.568,1,1779002508
SKYAIUSDT,crypto,1769472000,33.06,7.33,0.413,0.04003,0.857,0.0,0.304,0.29,0.0,3.647,1,1779002508
SKYAIUSDT,crypto,1769558400,28.89,6.9,0.361,0.03971,-0.799,0.0,0.218,0.29,0.0,-7.53,-1,1779002508
SKYAIUSDT,crypto,1769644800,42.35,8.48,0.529,0.04131,4.029,0.0,0.663,0.258,0.0,-4.406,-1,1779002508
SKYAIUSDT,crypto,1769731200,33.58,8.56,0.42,0.04113,-0.436,0.0,0.679,0.258,0.0,-5.154,-1,1779002508
SKYAIUSDT,crypto,1769817600,34.93,4.67,0.437,0.0419,1.872,0.0,0.804,0.032,0.0,-18.854,-1,1779002508
SKYAIUSDT,crypto,1769904000,33.03,6.57,0.413,0.04149,-0.979,0.0,1.185,0.032,0.0,-21.668,-1,1779002508
SKYAIUSDT,crypto,1769990400,31.45,14.24,0.393,0.03672,-11.497,0.0,1.944,0.226,0.0,-13.017,-1,1779002508
SKYAIUSDT,crypto,1770076800,61.37,13.87,0.767,0.03949,7.544,0.0,2.387,0.194,0.0,-16.156,-1,1779002508
SKYAIUSDT,crypto,1770163200,36.87,10.98,0.461,0.03901,-1.215,0.0,1.164,0.258,0.0,-9.664,-1,1779002508
SKYAIUSDT,crypto,1770249600,31.97,17.72,0.4,0.034,-12.843,0.0,1.35,0.548,0.0,9.471,1,1779002508
SKYAIUSDT,crypto,1770336000,42.7,24.19,0.534,0.0325,-4.412,0.0,0.967,0.968,0.0,13.046,1,1779002508
SKYAIUSDT,crypto,1770422400,45.5,23.23,0.569,0.03194,-1.723,0.0,0.645,1.0,0.0,19.067,1,1779002508
SKYAIUSDT,crypto,1770508800,57.2,23.69,0.715,0.03311,3.663,0.0,0.738,1.0,0.0,18.212,1,1779002508
SKYAIUSDT,crypto,1770595200,62.33,22.84,0.779,0.03524,6.433,0.0,0.826,0.935,0.0,10.982,1,1779002508
SKYAIUSDT,crypto,1770681600,71.8,28.06,0.898,0.03722,5.619,0.0,3.461,0.903,0.0,1.585,0,1779002508
SKYAIUSDT,crypto,1770768000,47.68,22.59,0.596,0.03674,-1.29,0.0,1.034,0.871,0.0,4.981,1,1779002508
SKYAIUSDT,crypto,1770854400,59.15,23.2,0.739,0.03803,3.511,0.0,1.285,0.839,0.0,-1.735,0,1779002508
SKYAIUSDT,crypto,1770940800,50.36,19.07,0.629,0.03914,2.919,0.0,0.589,0.806,0.0,-6.362,-1,1779002508
SKYAIUSDT,crypto,1771027200,40.89,17.01,0.511,0.03911,-0.077,0.0,0.306,0.774,0.0,-3.35,-1,1779002508
SKYAIUSDT,crypto,1771113600,34.01,16.5,0.425,0.03781,-3.324,0.0,0.332,0.742,0.0,1.56,0,1779002508
SKYAIUSDT,crypto,1771200000,44.02,15.85,0.55,0.03857,2.01,0.0,0.331,0.71,0.0,0.181,0,1779002508
SKYAIUSDT,crypto,1771286400,32.77,15.02,0.41,0.03737,-3.111,0.0,0.294,0.677,0.0,4.255,1,1779002508
SKYAIUSDT,crypto,1771372800,34.1,14.18,0.426,0.03665,-1.927,0.0,0.255,0.645,0.0,6.876,1,1779002508
SKYAIUSDT,crypto,1771459200,43.93,13.38,0.549,0.0378,3.138,0.0,0.354,0.581,0.0,3.624,1,1779002508
SKYAIUSDT,crypto,1771545600,38.89,11.77,0.486,0.0384,1.587,0.0,0.29,0.516,0.0,11.172,1,1779002508
SKYAIUSDT,crypto,1771632000,39.52,12.4,0.494,0.03864,0.625,0.0,0.674,0.452,0.0,14.389,1,1779002508
SKYAIUSDT,crypto,1771718400,39.29,12.73,0.491,0.03896,0.828,0.0,0.481,0.516,0.0,30.467,1,1779002508
SKYAIUSDT,crypto,1771804800,42.53,14.32,0.532,0.03917,0.539,0.0,0.928,0.484,0.0,48.328,1,1779002508
SKYAIUSDT,crypto,1771891200,37.06,12.12,0.463,0.03917,0.0,0.0,0.488,0.484,0.0,2.859,0,1779002508
SKYAIUSDT,crypto,1771977600,62.93,18.2,0.787,0.04269,8.986,0.0,1.446,0.548,0.0,15.718,1,1779002508
SKYAIUSDT,crypto,1772064000,51.18,16.29,0.64,0.0442,3.537,0.0,1.064,0.548,0.0,15.0,1,1779002508
SKYAIUSDT,crypto,1772150400,77.5,30.0,0.969,0.05083,15.0,0.0,3.679,1.0,0.0,-22.565,-1,1779002508
SKYAIUSDT,crypto,1772236800,77.5,30.0,0.969,0.0581,14.303,0.0,17.451,1.0,0.0,-30.241,-1,1779002508
SKYAIUSDT,crypto,1772323200,46.85,29.35,0.586,0.04029,-30.654,0.0,11.686,0.968,0.0,9.63,1,1779002508
SKYAIUSDT,crypto,1772409600,77.5,30.0,0.969,0.0494,22.611,0.0,3.996,1.0,0.0,-16.255,-1,1779002508
SKYAIUSDT,crypto,1772496000,68.29,30.0,0.854,0.05083,2.895,0.0,2.396,1.0,0.0,-16.644,-1,1779002508
SKYAIUSDT,crypto,1772582400,41.01,26.43,0.513,0.03936,-22.565,0.0,1.415,0.968,0.0,8.765,1,1779002508
SKYAIUSDT,crypto,1772668800,57.38,23.82,0.717,0.04053,2.973,0.0,1.022,0.935,0.0,7.007,1,1779002508
SKYAIUSDT,crypto,1772755200,60.91,20.73,0.761,0.04417,8.981,0.0,0.534,0.903,0.0,-4.143,-1,1779002508
SKYAIUSDT,crypto,1772841600,30.61,18.78,0.383,0.04137,-6.339,0.0,0.402,0.839,0.0,2.514,0,1779002508
SKYAIUSDT,crypto,1772928000,44.88,16.52,0.561,0.04237,2.417,0.0,0.207,0.774,0.0,0.897,0,1779002508
SKYAIUSDT,crypto,1773014400,39.97,14.79,0.5,0.04281,1.038,0.0,0.12,0.71,0.0,-0.888,0,1779002508
SKYAIUSDT,crypto,1773100800,41.9,15.17,0.524,0.04337,1.308,0.0,0.323,0.677,0.0,4.888,1,1779002508
SKYAIUSDT,crypto,1773187200,32.32,13.74,0.404,0.04234,-2.375,0.0,0.166,0.645,0.0,21.186,1,1779002508
SKYAIUSDT,crypto,1773273600,36.7,13.06,0.459,0.04241,0.165,0.0,0.161,0.613,0.0,10.469,1,1779002508
SKYAIUSDT,crypto,1773360000,37.21,12.36,0.465,0.04275,0.802,0.0,0.149,0.581,0.0,11.088,1,1779002508
SKYAIUSDT,crypto,1773446400,32.83,11.4,0.41,0.04243,-0.749,0.0,0.086,0.548,0.0,4.973,1,1779002508
SKYAIUSDT,crypto,1773532800,49.35,11.38,0.617,0.04549,7.212,0.0,0.211,0.516,0.0,4.155,1,1779002508
SKYAIUSDT,crypto,1773619200,53.05,12.93,0.663,0.05131,12.794,0.0,0.522,0.516,0.0,-8.322,-1,1779002508
SKYAIUSDT,crypto,1773705600,19.96,10.75,0.25,0.04685,-8.692,0.0,0.343,0.452,0.0,2.049,0,1779002508
SKYAIUSDT,crypto,1773792000,36.22,10.33,0.453,0.04749,1.366,0.0,0.131,0.484,0.0,9.16,1,1779002508
SKYAIUSDT,crypto,1773878400,20.42,9.04,0.255,0.04454,-6.212,0.0,0.26,0.387,0.0,26.628,1,1779002508
SKYAIUSDT,crypto,1773964800,44.18,7.69,0.552,0.04738,6.376,0.0,0.247,0.323,0.0,31.575,1,1779002508
SKYAIUSDT,crypto,1774051200,27.52,6.13,0.344,0.04704,-0.718,0.0,0.065,0.29,0.0,45.089,1,1779002508
SKYAIUSDT,crypto,1774137600,33.78,6.58,0.422,0.04781,1.637,0.0,0.285,0.258,0.0,32.943,1,1779002508
SKYAIUSDT,crypto,1774224000,56.73,12.52,0.709,0.05184,8.429,0.0,1.343,0.29,0.0,23.746,1,1779002508
SKYAIUSDT,crypto,1774310400,63.95,16.45,0.799,0.0564,8.796,0.0,2.986,0.323,0.0,4.415,1,1779002508
SKYAIUSDT,crypto,1774396800,69.11,21.61,0.864,0.06234,10.532,0.0,2.126,0.581,0.0,-0.674,0,1779002508
SKYAIUSDT,crypto,1774483200,77.5,30.0,0.969,0.06825,9.48,0.0,2.81,1.0,0.0,-12.161,-1,1779002508
SKYAIUSDT,crypto,1774569600,48.76,30.0,0.609,0.06356,-6.872,0.0,2.918,1.0,0.0,-3.257,-1,1779002508
SKYAIUSDT,crypto,1774656000,52.15,23.9,0.652,0.06415,0.928,0.0,0.78,1.0,0.0,1.465,0,1779002508
SKYAIUSDT,crypto,1774742400,32.86,22.36,0.411,0.05889,-8.2,0.0,0.601,0.968,0.0,24.469,1,1779002508
SKYAIUSDT,crypto,1774828800,58.83,22.7,0.735,0.06192,5.145,0.0,0.668,0.968,0.0,27.051,1,1779002508
SKYAIUSDT,crypto,1774915200,42.04,21.99,0.526,0.05995,-3.182,0.0,0.784,0.903,0.0,20.934,1,1779002508
SKYAIUSDT,crypto,1775001600,48.72,18.93,0.609,0.06149,2.569,0.0,0.431,0.839,0.0,12.522,1,1779002508
SKYAIUSDT,crypto,1775088000,62.05,21.99,0.776,0.06509,5.855,0.0,1.172,0.806,0.0,5.27,1,1779002508
SKYAIUSDT,crypto,1775174400,61.72,20.5,0.771,0.0733,12.613,0.0,0.744,0.839,0.0,1.132,0,1779002508
SKYAIUSDT,crypto,1775260800,76.51,29.35,0.956,0.07867,7.326,0.0,14.802,0.968,0.0,-10.665,-1,1779002508
SKYAIUSDT,crypto,1775347200,40.95,26.73,0.512,0.0725,-7.843,0.0,1.345,1.0,0.0,-0.428,0,1779002508
SKYAIUSDT,crypto,1775433600,39.92,21.66,0.499,0.06919,-4.566,0.0,0.978,0.839,0.0,65.848,1,1779002508
SKYAIUSDT,crypto,1775520000,41.87,18.07,0.523,0.06852,-0.968,0.0,0.647,0.742,0.0,80.414,1,1779002508
SKYAIUSDT,crypto,1775606400,54.93,14.52,0.687,0.07413,8.187,0.0,0.582,0.581,0.0,49.548,1,1779002508
SKYAIUSDT,crypto,1775692800,34.14,16.5,0.427,0.07028,-5.194,0.0,1.106,0.548,0.0,71.457,1,1779002508
SKYAIUSDT,crypto,1775779200,42.25,12.32,0.528,0.07219,2.718,0.0,0.399,0.516,0.0,68.057,1,1779002508
SKYAIUSDT,crypto,1775865600,77.5,30.0,0.969,0.11475,58.956,0.0,15.63,1.0,0.0,40.218,1,1779002508
SKYAIUSDT,crypto,1775952000,77.5,30.0,0.969,0.12362,7.73,0.0,4.02,1.0,0.0,52.467,1,1779002508
SKYAIUSDT,crypto,1776038400,36.62,24.56,0.458,0.11086,-10.322,0.0,0.912,1.0,0.0,65.939,1,1779002508
SKYAIUSDT,crypto,1776124800,59.29,23.51,0.741,0.1205,8.696,0.001045,0.702,1.0,0.0,51.203,1,1779002508
SKYAIUSDT,crypto,1776211200,45.9,21.92,0.574,0.12132,0.68,0.00036,0.384,1.0,0.0,32.583,1,1779002508
SKYAIUSDT,crypto,1776297600,70,30.0,0.875,0.1609,32.624,0.001755,3.157,1.0,0.0,-1.305,0,1779002508
SKYAIUSDT,crypto,1776384000,66.08,27.88,0.826,0.18848,17.141,0.001434,1.575,1.0,0.0,-11.322,-1,1779002508
SKYAIUSDT,crypto,1776470400,37.39,22.78,0.467,0.18396,-2.398,0.001177,0.556,1.0,0.0,18.401,1,1779002508
SKYAIUSDT,crypto,1776556800,41.72,23.4,0.521,0.1822,-0.957,0.001134,0.68,1.0,0.002328,6.465,1,1779002508
SKYAIUSDT,crypto,1776643200,44.77,28.71,0.56,0.16085,-11.718,0.000289,4.982,0.935,9e-05,22.089,1,1779002508
SKYAIUSDT,crypto,1776729600,39.41,19.41,0.493,0.1588,-1.274,0.000387,0.397,0.871,-0.109192,19.723,1,1779002508
SKYAIUSDT,crypto,1776816000,55.46,19.74,0.693,0.16714,5.252,5e-05,0.593,0.839,-0.009674,-1.603,0,1779002508
SKYAIUSDT,crypto,1776902400,56.56,21.19,0.707,0.21781,30.316,0.001311,0.884,0.839,-0.004983,2.952,0,1779002508
SKYAIUSDT,crypto,1776988800,23.86,17.29,0.298,0.19398,-10.941,0.000548,0.362,0.774,0.032593,38.736,1,1779002508
SKYAIUSDT,crypto,1777075200,37.06,15.68,0.463,0.19638,1.237,0.000886,0.167,0.742,-0.028681,78.643,1,1779002508
SKYAIUSDT,crypto,1777161600,29.85,14.39,0.373,0.19012,-3.188,0.000303,0.169,0.677,0.016997,89.102,1,1779002508
SKYAIUSDT,crypto,1777248000,22.12,13.92,0.276,0.16446,-13.497,6.3e-05,0.203,0.645,-0.002216,203.508,1,1779002508
SKYAIUSDT,crypto,1777334400,54.0,15.15,0.675,0.22424,36.349,0.000436,0.707,0.581,0.001783,107.113,1,1779002508
SKYAIUSDT,crypto,1777420800,66.7,20.97,0.834,0.26912,20.014,0.000353,6.448,0.548,0.01617,167.015,1,1779002508
SKYAIUSDT,crypto,1777507200,68.41,22.9,0.855,0.35082,30.358,0.000399,3.366,0.645,0.065407,109.025,1,1779002508
SKYAIUSDT,crypto,1777593600,61.39,24.19,0.767,0.35952,2.48,5.3e-05,2.381,0.71,0.01924,96.835,1,1779002508
SKYAIUSDT,crypto,1777680000,69.55,29.77,0.869,0.49915,38.838,0.001708,1.955,1.0,-0.114394,14.076,1,1779002508
SKYAIUSDT,crypto,1777766400,42.72,27.36,0.534,0.46443,-6.956,0.000118,1.472,1.0,-0.162649,28.084,1,1779002508
SKYAIUSDT,crypto,1777852800,69.05,29.52,0.863,0.71859,54.725,0.001515,1.905,1.0,-0.183219,-15.279,-1,1779002508
SKYAIUSDT,crypto,1777939200,51.81,25.47,0.648,0.7333,2.047,0.001144,1.094,1.0,-0.037079,-26.108,-1,1779002508
SKYAIUSDT,crypto,1778025600,40.4,23.89,0.505,0.70766,-3.497,0.000579,0.778,1.0,-0.089876,-37.658,-1,1779002508
SKYAIUSDT,crypto,1778112000,31.49,21.75,0.394,0.56941,-19.536,0.000158,0.607,0.935,-0.091235,-4.55,-1,1779002508
SKYAIUSDT,crypto,1778198400,51.84,19.36,0.648,0.59486,4.47,5e-05,0.259,0.903,-0.047286,-21.74,-1,1779002508
SKYAIUSDT,crypto,1778284800,47.31,18.57,0.591,0.6088,2.343,5e-05,0.36,0.839,-0.055688,-38.509,-1,1779002508
SKYAIUSDT,crypto,1778371200,25.57,17.22,0.32,0.54185,-10.997,5e-05,0.219,0.806,-0.049414,-37.318,-1,1779002508
SKYAIUSDT,crypto,1778457600,26.43,19.48,0.33,0.44117,-18.581,0.000911,0.8,0.774,-0.008184,-28.182,-1,1779002508
SKYAIUSDT,crypto,1778544000,56.05,16.5,0.701,0.5435,23.195,5e-05,0.46,0.71,0.071369,-43.665,-1,1779002508
ORCAUSDT,crypto,1762214400,46.78,25.65,0.585,1.32,-3.509,0.0,1.13,1.0,0.0,11.591,1,1779002509
ORCAUSDT,crypto,1762300800,58.01,24.35,0.725,1.365,3.409,0.0,0.869,1.0,0.0,9.67,1,1779002509
ORCAUSDT,crypto,1762387200,44.57,22.79,0.557,1.341,-1.758,0.0,0.558,1.0,0.0,2.908,0,1779002509
ORCAUSDT,crypto,1762473600,64.96,23.73,0.812,1.48,10.365,0.0,0.746,1.0,0.0,-7.297,-1,1779002509
ORCAUSDT,crypto,1762560000,42.96,19.78,0.537,1.462,-1.216,0.0,0.622,0.833,0.0,-9.097,-1,1779002509
ORCAUSDT,crypto,1762646400,45.07,17.67,0.563,1.473,0.752,0.0,0.678,0.714,0.0,-13.035,-1,1779002509
ORCAUSDT,crypto,1762732800,44.96,15.85,0.562,1.497,1.629,0.0,0.671,0.625,0.0,-13.427,-1,1779002509
ORCAUSDT,crypto,1762819200,29.31,17.57,0.366,1.38,-7.816,0.0,0.847,0.667,0.0,-9.783,-1,1779002509
ORCAUSDT,crypto,1762905600,49.49,24.07,0.619,1.372,-0.58,0.0,0.815,1.0,0.0,-11.735,-1,1779002509
ORCAUSDT,crypto,1762992000,49.59,26.68,0.62,1.329,-3.134,0.0,1.336,1.0,0.0,-8.653,-1,1779002509
ORCAUSDT,crypto,1763078400,43.48,24.1,0.543,1.281,-3.612,0.0,0.82,1.0,0.0,-8.587,-1,1779002509
ORCAUSDT,crypto,1763164800,49.36,22.26,0.617,1.296,1.171,0.0,0.452,1.0,0.0,-13.04,-1,1779002509
ORCAUSDT,crypto,1763251200,40.63,23.0,0.508,1.245,-3.935,0.0,0.6,1.0,0.0,-10.361,-1,1779002509
ORCAUSDT,crypto,1763337600,44.28,23.62,0.554,1.211,-2.731,0.0,0.725,1.0,0.0,-11.148,-1,1779002509
ORCAUSDT,crypto,1763424000,50.52,23.76,0.631,1.214,0.248,0.0,0.752,1.0,0.0,-10.956,-1,1779002509
ORCAUSDT,crypto,1763510400,46.47,25.53,0.581,1.171,-3.542,0.0,1.105,1.0,0.0,-4.953,-1,1779002509
ORCAUSDT,crypto,1763596800,44.75,24.88,0.559,1.127,-3.757,0.0,0.977,1.0,0.0,-3.461,-1,1779002509
ORCAUSDT,crypto,1763683200,60.55,30.0,0.757,1.116,-0.976,0.0,2.243,1.0,0.0,-1.792,0,1779002509
ORCAUSDT,crypto,1763769600,47.28,25.97,0.591,1.076,-3.584,0.0,1.195,1.0,0.0,29.833,1,1779002509
ORCAUSDT,crypto,1763856000,49.28,22.93,0.616,1.081,0.465,0.0,0.585,1.0,0.0,22.757,1,1779002509
ORCAUSDT,crypto,1763942400,62.23,26.9,0.778,1.113,2.96,0.0,1.381,1.0,0.0,26.685,1,1779002509
ORCAUSDT,crypto,1764028800,44.19,23.09,0.552,1.088,-2.246,0.0,0.618,1.0,0.0,18.29,1,1779002509
ORCAUSDT,crypto,1764115200,50.07,23.05,0.626,1.096,0.735,0.0,0.61,1.0,0.0,13.777,1,1779002509
ORCAUSDT,crypto,1764201600,76.7,29.2,0.959,1.397,27.464,0.0,187.814,0.96,0.0,-6.228,-1,1779002509
ORCAUSDT,crypto,1764288000,49.4,26.92,0.618,1.327,-5.011,0.0,3.897,0.846,0.0,-0.98,0,1779002509
ORCAUSDT,crypto,1764374400,71.31,26.3,0.891,1.41,6.255,0.0,4.497,0.815,0.0,-2.27,0,1779002509
ORCAUSDT,crypto,1764460800,37.19,21.99,0.465,1.287,-8.723,0.0,1.541,0.714,0.0,-0.155,0,1779002509
ORCAUSDT,crypto,1764547200,36.27,16.55,0.453,1.247,-3.108,0.0,0.689,0.655,0.0,5.293,1,1779002509
ORCAUSDT,crypto,1764633600,57.3,18.35,0.716,1.31,5.052,0.0,1.27,0.6,0.0,-2.672,0,1779002509
ORCAUSDT,crypto,1764720000,37.92,13.21,0.474,1.314,0.305,0.0,0.32,0.581,0.0,-3.501,-1,1779002509
ORCAUSDT,crypto,1764806400,51.02,16.16,0.638,1.378,4.871,0.0,0.523,0.677,0.0,-7.039,-1,1779002509
ORCAUSDT,crypto,1764892800,25.05,14.47,0.313,1.285,-6.749,0.0,0.314,0.645,0.0,-3.502,-1,1779002509
ORCAUSDT,crypto,1764979200,45.85,16.6,0.573,1.313,2.179,0.0,0.48,0.71,0.0,-10.891,-1,1779002509
ORCAUSDT,crypto,1765065600,33.38,15.43,0.417,1.275,-2.894,0.0,0.248,0.71,0.0,-10.431,-1,1779002509
ORCAUSDT,crypto,1765152000,36.17,14.16,0.452,1.268,-0.549,0.0,0.122,0.677,0.0,-9.543,-1,1779002509
ORCAUSDT,crypto,1765238400,37.61,12.34,0.47,1.281,1.025,0.0,0.145,0.581,0.0,-15.613,-1,1779002509
ORCAUSDT,crypto,1765324800,25.58,8.94,0.32,1.24,-3.201,0.0,0.11,0.419,0.0,-14.919,-1,1779002509
ORCAUSDT,crypto,1765411200,19.41,7.32,0.243,1.17,-5.645,0.0,0.175,0.323,0.0,-6.838,-1,1779002509
ORCAUSDT,crypto,1765497600,26.21,7.15,0.328,1.142,-2.393,0.0,0.269,0.29,0.0,-3.24,-1,1779002509
ORCAUSDT,crypto,1765584000,28.77,4.95,0.36,1.147,0.438,0.0,0.087,0.226,0.0,-8.98,-1,1779002509
ORCAUSDT,crypto,1765670400,16.51,5.02,0.206,1.081,-5.754,0.0,0.1,0.226,0.0,1.018,0,1779002509
ORCAUSDT,crypto,1765756800,24.95,6.53,0.312,1.055,-2.405,0.0,0.145,0.29,0.0,2.464,0,1779002509
ORCAUSDT,crypto,1765843200,40.15,8.41,0.502,1.09,3.318,0.0,0.521,0.29,0.0,-0.642,0,1779002509
ORCAUSDT,crypto,1765929600,35.17,7.86,0.44,1.105,1.376,0.0,0.411,0.29,0.0,3.439,1,1779002509
ORCAUSDT,crypto,1766016000,23.99,10.46,0.3,1.044,-5.52,0.0,0.415,0.419,0.0,8.621,1,1779002509
ORCAUSDT,crypto,1766102400,39.77,6.62,0.497,1.092,4.598,0.0,0.291,0.258,0.0,2.289,0,1779002509
ORCAUSDT,crypto,1766188800,29.25,7.61,0.366,1.081,-1.007,0.0,0.231,0.323,0.0,2.313,0,1779002509
ORCAUSDT,crypto,1766275200,37.25,11.71,0.466,1.083,0.185,0.0,0.535,0.452,0.0,2.585,0,1779002509
ORCAUSDT,crypto,1766361600,60.68,17.1,0.758,1.143,5.54,0.0,2.827,0.355,0.0,-0.787,0,1779002509
ORCAUSDT,crypto,1766448000,38.26,10.93,0.478,1.134,-0.787,0.0,1.282,0.226,0.0,-0.529,0,1779002509
ORCAUSDT,crypto,1766534400,24.94,3.04,0.312,1.117,-1.499,0.0,0.48,0.032,0.0,-1.164,0,1779002509
ORCAUSDT,crypto,1766620800,25.66,2.89,0.321,1.106,-0.985,0.0,0.448,0.032,0.0,-0.814,0,1779002509
ORCAUSDT,crypto,1766707200,28.3,2.77,0.354,1.111,0.452,0.0,0.425,0.032,0.0,-3.78,-1,1779002509
ORCAUSDT,crypto,1766793600,29.48,1.74,0.369,1.134,2.07,0.0,0.22,0.032,0.0,-2.822,0,1779002509
ORCAUSDT,crypto,1766880000,24.88,2.04,0.311,1.128,-0.529,0.0,0.279,0.032,0.0,-0.266,0,1779002509
